x,y
1.044044044044043940e+00,-2.212893347692567403e+00
1.045045045045045029e+00,-2.100038854539946431e+00
1.046046046046046119e+00,-1.804949729224158306e+00
1.047047047047046986e+00,-2.378230517599463578e+00
1.048048048048048075e+00,-1.806065793700682987e+00
1.049049049049048943e+00,-1.747020379732492135e+00
1.050050050050050032e+00,-1.402086673224811175e+00
1.051051051051051122e+00,-2.410921484933968628e+00
1.052052052052051989e+00,-2.160540713326183138e+00
1.053053053053053079e+00,-1.102709619074727199e+00
1.054054054054053946e+00,-1.633451825733317042e+00
1.055055055055055035e+00,-2.299880901195888061e+00
1.056056056056056125e+00,-2.487693740505743989e+00
1.057057057057056992e+00,-2.311236429201522835e+00
1.058058058058058082e+00,-2.359378817081220880e+00
1.059059059059058949e+00,-2.500763334446485686e+00
1.060060060060060039e+00,-2.081501690681355488e+00
1.061061061061061128e+00,-1.929822837311607975e+00
1.062062062062061996e+00,-1.901846086988018047e+00
1.063063063063063085e+00,-1.854384937102425912e+00
1.064064064064063952e+00,-2.635714454261762096e+00
1.065065065065065042e+00,-1.870967944735937083e+00
1.066066066066066131e+00,-2.288704814750791794e+00
1.067067067067066999e+00,-2.275241146952442506e+00
1.068068068068068088e+00,-2.318229639858400581e+00
1.069069069069068956e+00,-1.860995884759128582e+00
1.070070070070070045e+00,-1.757623957041689389e+00
1.071071071071071135e+00,-2.445614300903041549e+00
1.072072072072072002e+00,-2.110580381464837174e+00
1.073073073073073092e+00,-2.500356277065616695e+00
1.074074074074073959e+00,-1.922103106973841236e+00
1.075075075075075048e+00,-1.827178351398789591e+00
1.076076076076076138e+00,-2.058904459745229509e+00
1.077077077077077005e+00,-2.540351493848430842e+00
1.078078078078078095e+00,-2.067263731253876635e+00
1.079079079079078962e+00,-2.455191248683965988e+00
1.080080080080080052e+00,-2.181907737125015512e+00
1.081081081081081141e+00,-2.133117798446181546e+00
1.082082082082082009e+00,-2.023940331343828447e+00
1.083083083083083098e+00,-2.062658192658847867e+00
1.084084084084083965e+00,-2.664824618019140168e+00
1.085085085085085055e+00,-2.178717063066393678e+00
1.086086086086086144e+00,-1.608505555138782572e+00
1.087087087087087012e+00,-2.299657694117195561e+00
1.088088088088088101e+00,-1.510895524504733523e+00
1.089089089089089191e+00,-2.180909004470219958e+00
1.090090090090090058e+00,-1.889459018748584018e+00
1.091091091091091148e+00,-1.889152520726000706e+00
1.092092092092092015e+00,-2.608104661089547971e+00
1.093093093093093104e+00,-1.915266872841500989e+00
1.094094094094094194e+00,-2.381869566373725711e+00
1.095095095095095061e+00,-2.355524605139177829e+00
1.096096096096096151e+00,-1.620752985504507304e+00
1.097097097097097018e+00,-1.994891388750817951e+00
1.098098098098098108e+00,-2.987682006853568772e+00
1.099099099099099197e+00,-1.986441383308896746e+00
1.100100100100100065e+00,-2.414249987335467917e+00
1.101101101101101154e+00,-2.014814983151133720e+00
1.102102102102102021e+00,-2.362892899791860124e+00
1.103103103103103111e+00,-3.072679656670858073e+00
1.104104104104104200e+00,-1.610032683781148943e+00
1.105105105105105068e+00,-1.285564197797742780e+00
1.106106106106106157e+00,-1.340751226125754814e+00
1.107107107107107025e+00,-2.844502053465688185e+00
1.108108108108108114e+00,-2.415800658138445911e+00
1.109109109109109204e+00,-3.187128940895981977e+00
1.110110110110110071e+00,-1.999623881487201160e+00
1.111111111111111160e+00,-2.525202409792147051e+00
1.112112112112112028e+00,-2.474860867043633395e+00
1.113113113113113117e+00,-2.223745594205591036e+00
1.114114114114114207e+00,-1.677533787921108299e+00
1.115115115115115074e+00,-1.824144403981571072e+00
1.116116116116116164e+00,-2.423247539935344363e+00
1.117117117117117031e+00,-2.364178042222004894e+00
1.118118118118118121e+00,-2.875266394974975270e+00
1.119119119119119210e+00,-2.888152402979954125e+00
1.120120120120120077e+00,-2.170233025470887700e+00
1.121121121121121167e+00,-2.795276753543038062e+00
1.122122122122122034e+00,-2.121604736194277585e+00
1.123123123123123124e+00,-2.334431855880256368e+00
1.124124124124124213e+00,-2.488893884883968344e+00
1.125125125125125081e+00,-2.291782639392641485e+00
1.126126126126126170e+00,-2.210843286988156464e+00
1.127127127127127038e+00,-2.657403618087412767e+00
1.128128128128128127e+00,-2.725705329249411335e+00
1.129129129129129216e+00,-2.402658302020393766e+00
1.130130130130130084e+00,-1.835358366754023862e+00
1.131131131131131173e+00,-2.533670451012206115e+00
1.132132132132132041e+00,-2.251292233956321720e+00
1.133133133133133130e+00,-2.757028076661752536e+00
1.134134134134134220e+00,-1.423286934389291769e+00
1.135135135135135087e+00,-2.481818654664545765e+00
1.136136136136136177e+00,-2.517823777592751000e+00
1.137137137137137044e+00,-1.785945461555497715e+00
1.138138138138138133e+00,-2.352944909403162477e+00
1.139139139139139223e+00,-1.946797864771227404e+00
1.140140140140140090e+00,-2.498203501885237987e+00
1.141141141141141180e+00,-2.390292726845046900e+00
1.142142142142142047e+00,-2.231730029058362597e+00
1.143143143143143137e+00,-3.101023553327675764e+00
1.144144144144144226e+00,-2.493436915300402124e+00
1.145145145145145094e+00,-2.518413717934541385e+00
1.146146146146146183e+00,-2.581585422558617893e+00
1.147147147147147050e+00,-1.600889912642119661e+00
1.148148148148148140e+00,-2.272815677447703298e+00
1.149149149149149229e+00,-2.806847272939311022e+00
1.150150150150150097e+00,-2.532100339047540061e+00
1.151151151151151186e+00,-2.293444796708104860e+00
1.152152152152152276e+00,-2.619839561513388482e+00
1.153153153153153143e+00,-2.676548695476338668e+00
1.154154154154154233e+00,-2.013981089823666526e+00
1.155155155155155100e+00,-2.957785911950421287e+00
1.156156156156156189e+00,-2.158955712777459457e+00
1.157157157157157279e+00,-2.743089411209451267e+00
1.158158158158158146e+00,-1.503675086080760170e+00
1.159159159159159236e+00,-1.660103996518577762e+00
1.160160160160160103e+00,-2.862285002788539146e+00
1.161161161161161193e+00,-3.507268951405653645e+00
1.162162162162162282e+00,-2.460792944268898275e+00
1.163163163163163150e+00,-1.819547625160020221e+00
1.164164164164164239e+00,-2.624857378620346182e+00
1.165165165165165106e+00,-3.448700725125088962e+00
1.166166166166166196e+00,-2.193615387279408857e+00
1.167167167167167285e+00,-2.743881648579749033e+00
1.168168168168168153e+00,-1.781852558872317971e+00
1.169169169169169242e+00,-3.090581911751610011e+00
1.170170170170170110e+00,-2.595569599493265489e+00
1.171171171171171199e+00,-2.707279123244116015e+00
1.172172172172172289e+00,-2.972121980206309910e+00
1.173173173173173156e+00,-2.659720821203731767e+00
1.174174174174174246e+00,-2.222350435866055740e+00
1.175175175175175113e+00,-2.845068882870319005e+00
1.176176176176176202e+00,-2.481252776951135441e+00
1.177177177177177292e+00,-2.737180319882473345e+00
1.178178178178178159e+00,-3.104562080512482947e+00
1.179179179179179249e+00,-2.597522749894837002e+00
1.180180180180180116e+00,-2.876158227210455998e+00
1.181181181181181206e+00,-2.719034030119829026e+00
1.182182182182182295e+00,-2.380361038802703000e+00
1.183183183183183163e+00,-3.059021591071390933e+00
1.184184184184184252e+00,-1.783788327424903786e+00
1.185185185185185119e+00,-3.097721854684517773e+00
1.186186186186186209e+00,-2.905624455808310191e+00
1.187187187187187298e+00,-3.250652113818705224e+00
1.188188188188188166e+00,-2.982916160267692796e+00
1.189189189189189255e+00,-2.415901500205135388e+00
1.190190190190190123e+00,-2.920387947420607588e+00
1.191191191191191212e+00,-2.515123719942733871e+00
1.192192192192192302e+00,-2.195580207091684333e+00
1.193193193193193169e+00,-2.846649488138860651e+00
1.194194194194194258e+00,-2.660207892746717206e+00
1.195195195195195126e+00,-2.555855271087896341e+00
1.196196196196196215e+00,-2.432914119631456096e+00
1.197197197197197305e+00,-2.704508554220847127e+00
1.198198198198198172e+00,-2.174421278899699050e+00
1.199199199199199262e+00,-2.306184650445228357e+00
1.200200200200200129e+00,-2.721480765862627660e+00
1.201201201201201219e+00,-2.497324152313482148e+00
1.202202202202202308e+00,-2.651362253333202634e+00
1.203203203203203175e+00,-2.497953240211290282e+00
1.204204204204204265e+00,-2.361049444873167147e+00
1.205205205205205132e+00,-3.082616215152006234e+00
1.206206206206206222e+00,-2.792493965354973628e+00
1.207207207207207311e+00,-2.269420142503544291e+00
1.208208208208208179e+00,-2.859856480529718858e+00
1.209209209209209268e+00,-2.989069957756473883e+00
1.210210210210210136e+00,-2.667737137317584661e+00
1.211211211211211225e+00,-3.520445275477783298e+00
1.212212212212212314e+00,-2.123533849164433551e+00
1.213213213213213182e+00,-2.819583794951721067e+00
1.214214214214214271e+00,-2.393484370344379109e+00
1.215215215215215139e+00,-3.070947012021484568e+00
1.216216216216216228e+00,-2.150938548091198665e+00
1.217217217217217318e+00,-2.632621137807113154e+00
1.218218218218218185e+00,-2.821042642896909314e+00
1.219219219219219275e+00,-2.629569881418456490e+00
1.220220220220220142e+00,-3.236419925010992849e+00
1.221221221221221231e+00,-2.502438384112077863e+00
1.222222222222222321e+00,-2.961962325342445190e+00
1.223223223223223188e+00,-3.165585315936316757e+00
1.224224224224224278e+00,-2.598233339962616739e+00
1.225225225225225145e+00,-1.813739121049913638e+00
1.226226226226226235e+00,-2.967034626497247807e+00
1.227227227227227324e+00,-2.615467503000047156e+00
1.228228228228228192e+00,-3.018898683510582881e+00
1.229229229229229281e+00,-2.259223485075698257e+00
1.230230230230230148e+00,-2.349505033541250842e+00
1.231231231231231238e+00,-2.722539058197512851e+00
1.232232232232232327e+00,-2.195909113753132136e+00
1.233233233233233195e+00,-3.106160768134700767e+00
1.234234234234234284e+00,-2.601097982811792164e+00
1.235235235235235152e+00,-3.516959322401382426e+00
1.236236236236236241e+00,-3.025357717496750976e+00
1.237237237237237331e+00,-2.335628608997663225e+00
1.238238238238238198e+00,-2.598059466158609609e+00
1.239239239239239287e+00,-3.295707358015926403e+00
1.240240240240240155e+00,-2.585144520159924131e+00
1.241241241241241244e+00,-2.456409532690751796e+00
1.242242242242242334e+00,-2.397070579052843708e+00
1.243243243243243201e+00,-2.585744715984795494e+00
1.244244244244244291e+00,-2.288501226401698396e+00
1.245245245245245158e+00,-2.803643756869869552e+00
1.246246246246246248e+00,-2.716286023953569995e+00
1.247247247247247337e+00,-2.976044289204710758e+00
1.248248248248248204e+00,-2.340709987135663805e+00
1.249249249249249294e+00,-2.986498230245976160e+00
1.250250250250250161e+00,-3.716698126331646090e+00
1.251251251251251251e+00,-2.668112122784078277e+00
1.252252252252252340e+00,-2.947317260711511455e+00
1.253253253253253208e+00,-2.728678918675656817e+00
1.254254254254254297e+00,-2.586928766370401700e+00
1.255255255255255165e+00,-2.688613398825805856e+00
1.256256256256256254e+00,-3.298995752727623021e+00
1.257257257257257343e+00,-2.768088052210483596e+00
1.258258258258258211e+00,-3.553430175577258154e+00
1.259259259259259300e+00,-3.163216731547663141e+00
1.260260260260260168e+00,-3.480626034402346747e+00
1.261261261261261257e+00,-2.374722147792194704e+00
1.262262262262262347e+00,-2.572069753890771526e+00
1.263263263263263214e+00,-2.982001293516449714e+00
1.264264264264264304e+00,-2.863791610707009827e+00
1.265265265265265171e+00,-1.985957964535199682e+00
1.266266266266266260e+00,-2.878564063273409523e+00
1.267267267267267350e+00,-3.019789153910783952e+00
1.268268268268268217e+00,-2.951476635320902542e+00
1.269269269269269307e+00,-2.535962696903968805e+00
1.270270270270270174e+00,-3.476740922503015696e+00
1.271271271271271264e+00,-2.579862496406471362e+00
1.272272272272272353e+00,-2.851436169000159726e+00
1.273273273273273221e+00,-2.997531989274919262e+00
1.274274274274274310e+00,-2.789586059121710093e+00
1.275275275275275177e+00,-2.664452017472589862e+00
1.276276276276276267e+00,-2.408030853906691693e+00
1.277277277277277356e+00,-3.726952967483556201e+00
1.278278278278278224e+00,-2.481558401481862575e+00
1.279279279279279313e+00,-3.436465208870822075e+00
1.280280280280280181e+00,-3.226551633480836401e+00
1.281281281281281270e+00,-2.824785923366690543e+00
1.282282282282282360e+00,-2.597994356713229092e+00
1.283283283283283227e+00,-3.036899942938183550e+00
1.284284284284284317e+00,-2.260048879418433465e+00
1.285285285285285184e+00,-2.778561592409927616e+00
1.286286286286286273e+00,-3.134052877905884937e+00
1.287287287287287363e+00,-3.238552925736645882e+00
1.288288288288288230e+00,-2.315326296132644401e+00
1.289289289289289320e+00,-2.910952981357868286e+00
1.290290290290290187e+00,-3.383841399163607822e+00
1.291291291291291277e+00,-2.620098059792356882e+00
1.292292292292292366e+00,-3.413137208695031344e+00
1.293293293293293234e+00,-2.419465267225519689e+00
1.294294294294294323e+00,-3.778764049351463594e+00
1.295295295295295190e+00,-2.460000640397022043e+00
1.296296296296296280e+00,-3.294118521203109218e+00
1.297297297297297369e+00,-2.243498748268915932e+00
1.298298298298298237e+00,-2.739959065022193663e+00
1.299299299299299326e+00,-2.783049988762707372e+00
1.300300300300300194e+00,-3.706784774202211530e+00
1.301301301301301283e+00,-2.632235876239576999e+00
1.302302302302302373e+00,-3.379682431893170858e+00
1.303303303303303240e+00,-2.645515835056611476e+00
1.304304304304304329e+00,-2.805305930986040863e+00
1.305305305305305197e+00,-2.652290729246247203e+00
1.306306306306306286e+00,-2.399935698100682302e+00
1.307307307307307376e+00,-2.399276168146536214e+00
1.308308308308308243e+00,-3.005516005434628823e+00
1.309309309309309333e+00,-2.751189518990746485e+00
1.310310310310310200e+00,-3.064211291610304588e+00
1.311311311311311290e+00,-3.005107022578232812e+00
1.312312312312312379e+00,-3.065729231613950390e+00
1.313313313313313246e+00,-2.365672253123435542e+00
1.314314314314314336e+00,-2.415860835394130213e+00
1.315315315315315203e+00,-2.845772105455155021e+00
1.316316316316316293e+00,-2.916992221940707175e+00
1.317317317317317382e+00,-3.262244025478911791e+00
1.318318318318318250e+00,-2.420228325970094296e+00
1.319319319319319339e+00,-2.465546770747747196e+00
1.320320320320320207e+00,-2.310029934666931961e+00
1.321321321321321296e+00,-2.768700208158048071e+00
1.322322322322322385e+00,-3.123388375145984774e+00
1.323323323323323253e+00,-3.041720921286417578e+00
1.324324324324324342e+00,-2.765792777186472762e+00
1.325325325325325210e+00,-3.268400286594681958e+00
1.326326326326326299e+00,-2.787562054868446992e+00
1.327327327327327389e+00,-2.560705599039073910e+00
1.328328328328328256e+00,-2.900186920330332541e+00
1.329329329329329346e+00,-2.327956990596694364e+00
1.330330330330330213e+00,-3.282959653900615837e+00
1.331331331331331302e+00,-2.853387426931737192e+00
1.332332332332332392e+00,-3.695022477901947600e+00
1.333333333333333259e+00,-3.400195012274263906e+00
1.334334334334334349e+00,-3.605309371868449464e+00
1.335335335335335216e+00,-3.204571006207236117e+00
1.336336336336336306e+00,-3.179483375286909830e+00
1.337337337337337395e+00,-3.099889702136619629e+00
1.338338338338338263e+00,-3.367752460675592197e+00
1.339339339339339352e+00,-3.447093472746010079e+00
1.340340340340340219e+00,-3.213721145738056340e+00
1.341341341341341309e+00,-3.711282514838265545e+00
1.342342342342342398e+00,-3.690009286630183016e+00
1.343343343343343266e+00,-3.264980406902922905e+00
1.344344344344344355e+00,-3.627148501610233389e+00
1.345345345345345223e+00,-3.054373616810852621e+00
1.346346346346346312e+00,-3.549709609465730775e+00
1.347347347347347402e+00,-3.204399058522652943e+00
1.348348348348348269e+00,-3.305115774477096036e+00
1.349349349349349358e+00,-3.083565903259254615e+00
1.350350350350350226e+00,-2.332569791331965625e+00
1.351351351351351315e+00,-2.164920531637146262e+00
1.352352352352352405e+00,-3.379248260927222081e+00
1.353353353353353272e+00,-3.288544527885157720e+00
1.354354354354354362e+00,-2.710776926978101464e+00
1.355355355355355229e+00,-3.316509437933415239e+00
1.356356356356356319e+00,-2.319938332055309083e+00
1.357357357357357408e+00,-1.966959131766283342e+00
1.358358358358358275e+00,-3.639590512584642834e+00
1.359359359359359365e+00,-2.947756974656922324e+00
1.360360360360360232e+00,-3.312566618865625756e+00
1.361361361361361322e+00,-3.308418686741358528e+00
1.362362362362362411e+00,-3.425755849122774421e+00
1.363363363363363279e+00,-3.459538725233999301e+00
1.364364364364364368e+00,-2.809794175914562597e+00
1.365365365365365236e+00,-3.608054855475632205e+00
1.366366366366366325e+00,-2.864584315959243010e+00
1.367367367367367414e+00,-2.913506411060652557e+00
1.368368368368368504e+00,-3.509626503441219736e+00
1.369369369369369371e+00,-2.956348185148550023e+00
1.370370370370370239e+00,-3.009746282756111224e+00
1.371371371371371328e+00,-3.457042952869029850e+00
1.372372372372372418e+00,-3.116013645155400802e+00
1.373373373373373507e+00,-3.178447086339935002e+00
1.374374374374374375e+00,-3.038619363635234549e+00
1.375375375375375242e+00,-3.282290983278804752e+00
1.376376376376376331e+00,-3.259858226403596237e+00
1.377377377377377421e+00,-3.403100146690219763e+00
1.378378378378378510e+00,-3.032850277887346291e+00
1.379379379379379378e+00,-2.625860878753669247e+00
1.380380380380380245e+00,-3.347753523981458201e+00
1.381381381381381335e+00,-2.477289834345052455e+00
1.382382382382382424e+00,-2.381625761364975169e+00
1.383383383383383514e+00,-3.576531733791337153e+00
1.384384384384384381e+00,-3.405478818188810930e+00
1.385385385385385248e+00,-3.225178799618245495e+00
1.386386386386386338e+00,-2.874764779728730346e+00
1.387387387387387427e+00,-3.014312569674251208e+00
1.388388388388388517e+00,-3.289417800320070029e+00
1.389389389389389384e+00,-2.900178568827542769e+00
1.390390390390390252e+00,-2.494177631078740909e+00
1.391391391391391341e+00,-3.157707492357527901e+00
1.392392392392392431e+00,-2.734922811817307231e+00
1.393393393393393520e+00,-3.595109429937993983e+00
1.394394394394394388e+00,-2.927979433906770623e+00
1.395395395395395255e+00,-2.997245303848650622e+00
1.396396396396396344e+00,-3.274656669661127673e+00
1.397397397397397434e+00,-3.320591758792928339e+00
1.398398398398398523e+00,-3.076969862731790073e+00
1.399399399399399391e+00,-3.775043614317654672e+00
1.400400400400400258e+00,-2.619521666342967237e+00
1.401401401401401348e+00,-3.441041105841354586e+00
1.402402402402402437e+00,-3.890233991183812634e+00
1.403403403403403527e+00,-3.820609795522607932e+00
1.404404404404404394e+00,-4.140908210907849885e+00
1.405405405405405483e+00,-4.079602672207051306e+00
1.406406406406406351e+00,-3.269957470148842305e+00
1.407407407407407440e+00,-2.786083655875201792e+00
1.408408408408408530e+00,-3.187783026785102169e+00
1.409409409409409397e+00,-2.986453374755702939e+00
1.410410410410410487e+00,-3.058841051406379297e+00
1.411411411411411354e+00,-2.896188303481455506e+00
1.412412412412412444e+00,-2.873228063247904362e+00
1.413413413413413533e+00,-3.276330461001394578e+00
1.414414414414414400e+00,-3.219926460758347542e+00
1.415415415415415490e+00,-3.280381988145595784e+00
1.416416416416416357e+00,-3.586008226659659126e+00
1.417417417417417447e+00,-3.075616968537022267e+00
1.418418418418418536e+00,-4.530283918497339357e+00
1.419419419419419404e+00,-2.656260393331807634e+00
1.420420420420420493e+00,-3.079598373367037123e+00
1.421421421421421361e+00,-3.845635495266541248e+00
1.422422422422422450e+00,-3.761520729977776423e+00
1.423423423423423539e+00,-3.594682897914015296e+00
1.424424424424424407e+00,-3.654059242087064341e+00
1.425425425425425496e+00,-3.630299686648182256e+00
1.426426426426426364e+00,-3.158299481870002978e+00
1.427427427427427453e+00,-3.319395171293055391e+00
1.428428428428428543e+00,-3.022369870235822820e+00
1.429429429429429410e+00,-3.154976262825499145e+00
1.430430430430430500e+00,-3.232874821436882762e+00
1.431431431431431367e+00,-2.977670563215069510e+00
1.432432432432432456e+00,-3.474566758540130973e+00
1.433433433433433546e+00,-3.682596935323896759e+00
1.434434434434434413e+00,-3.829222446463251828e+00
1.435435435435435503e+00,-2.946477901337933414e+00
1.436436436436436370e+00,-3.356449245028301664e+00
1.437437437437437460e+00,-2.420693517277426210e+00
1.438438438438438549e+00,-2.978523295970048945e+00
1.439439439439439417e+00,-3.590113313285698826e+00
1.440440440440440506e+00,-3.324883957851220373e+00
1.441441441441441373e+00,-2.845788086210371937e+00
1.442442442442442463e+00,-3.669110055899676759e+00
1.443443443443443552e+00,-2.741147833461806904e+00
1.444444444444444420e+00,-3.642340901433721800e+00
1.445445445445445509e+00,-2.797160415593875626e+00
1.446446446446446377e+00,-2.856937116793833553e+00
1.447447447447447466e+00,-3.583916709424623814e+00
1.448448448448448556e+00,-3.033313305155811435e+00
1.449449449449449423e+00,-3.861598187676578586e+00
1.450450450450450512e+00,-3.045722614930788996e+00
1.451451451451451380e+00,-4.226349801598193068e+00
1.452452452452452469e+00,-3.199784196210702092e+00
1.453453453453453559e+00,-3.645895983646970429e+00
1.454454454454454426e+00,-2.731514900480455310e+00
1.455455455455455516e+00,-3.685245391350881583e+00
1.456456456456456383e+00,-2.915356441499630247e+00
1.457457457457457473e+00,-2.683572358699332749e+00
1.458458458458458562e+00,-3.766210682010370903e+00
1.459459459459459429e+00,-3.798282583827166992e+00
1.460460460460460519e+00,-3.345094050323992096e+00
1.461461461461461386e+00,-4.033689053228200372e+00
1.462462462462462476e+00,-3.354818771506487440e+00
1.463463463463463565e+00,-3.574476266118312040e+00
1.464464464464464433e+00,-3.566847436739194244e+00
1.465465465465465522e+00,-2.942982766539082640e+00
1.466466466466466390e+00,-3.249334965841859546e+00
1.467467467467467479e+00,-3.588336052651597718e+00
1.468468468468468568e+00,-3.993429478025005253e+00
1.469469469469469436e+00,-3.810475730161592800e+00
1.470470470470470525e+00,-3.474038527710507918e+00
1.471471471471471393e+00,-3.600890584416553963e+00
1.472472472472472482e+00,-3.495400481532879855e+00
1.473473473473473572e+00,-2.964800898100112825e+00
1.474474474474474439e+00,-3.806156763712714497e+00
1.475475475475475529e+00,-4.348577195374459414e+00
1.476476476476476396e+00,-4.261634377422868880e+00
1.477477477477477485e+00,-3.104875340518834292e+00
1.478478478478478575e+00,-3.708971973008922340e+00
1.479479479479479442e+00,-3.544036350871384133e+00
1.480480480480480532e+00,-3.244329127534295587e+00
1.481481481481481399e+00,-3.455063908911339521e+00
1.482482482482482489e+00,-4.150070777607660411e+00
1.483483483483483578e+00,-3.355062510466001680e+00
1.484484484484484446e+00,-3.409903893926620189e+00
1.485485485485485535e+00,-4.062042574746796753e+00
1.486486486486486402e+00,-4.032538471789059109e+00
1.487487487487487492e+00,-3.343487492175733156e+00
1.488488488488488581e+00,-3.014873354677239270e+00
1.489489489489489449e+00,-3.254365686060967544e+00
1.490490490490490538e+00,-2.735662649553098014e+00
1.491491491491491406e+00,-3.704554294730477260e+00
1.492492492492492495e+00,-3.260362492119463163e+00
1.493493493493493585e+00,-3.635115371648566907e+00
1.494494494494494452e+00,-3.582783252736365665e+00
1.495495495495495542e+00,-3.097022664352795385e+00
1.496496496496496409e+00,-3.803890551932532116e+00
1.497497497497497498e+00,-3.598099527529315278e+00
1.498498498498498588e+00,-3.013863888648954159e+00
1.499499499499499455e+00,-3.227606408965516316e+00
1.500500500500500545e+00,-4.096889766916993914e+00
1.501501501501501412e+00,-4.174406838578630818e+00
1.502502502502502502e+00,-3.630194241966180790e+00
1.503503503503503591e+00,-3.583217207103885915e+00
1.504504504504504458e+00,-3.125532008115093241e+00
1.505505505505505548e+00,-2.935352666968398250e+00
1.506506506506506415e+00,-2.707285152962356722e+00
1.507507507507507505e+00,-2.337100778782861710e+00
1.508508508508508594e+00,-3.076809662982580740e+00
1.509509509509509462e+00,-3.458333366447289947e+00
1.510510510510510551e+00,-4.258913163200490182e+00
1.511511511511511419e+00,-3.283158025592886720e+00
1.512512512512512508e+00,-3.154099439824505247e+00
1.513513513513513598e+00,-3.337490509322265542e+00
1.514514514514514465e+00,-3.109083154830073692e+00
1.515515515515515554e+00,-3.040047488887178240e+00
1.516516516516516422e+00,-3.873165242806546615e+00
1.517517517517517511e+00,-3.487339555212000342e+00
1.518518518518518601e+00,-3.531086233540889907e+00
1.519519519519519468e+00,-3.675120985894204217e+00
1.520520520520520558e+00,-3.658201669955997826e+00
1.521521521521521425e+00,-3.256381572407621494e+00
1.522522522522522515e+00,-3.967813866799627220e+00
1.523523523523523604e+00,-3.409282416626559176e+00
1.524524524524524471e+00,-3.507561344350324628e+00
1.525525525525525561e+00,-3.598029152313205081e+00
1.526526526526526428e+00,-3.579224918157362989e+00
1.527527527527527518e+00,-4.344518011497067178e+00
1.528528528528528607e+00,-3.548801066608134658e+00
1.529529529529529475e+00,-3.456510065983299462e+00
1.530530530530530564e+00,-3.849874866990858013e+00
1.531531531531531432e+00,-2.599759661448918902e+00
1.532532532532532521e+00,-4.613187476966093215e+00
1.533533533533533610e+00,-3.962635235079034590e+00
1.534534534534534478e+00,-4.138042185690284924e+00
1.535535535535535567e+00,-3.904163190861709154e+00
1.536536536536536435e+00,-3.535700736556746104e+00
1.537537537537537524e+00,-3.237619288850581700e+00
1.538538538538538614e+00,-3.922691395334806597e+00
1.539539539539539481e+00,-3.561953083419013844e+00
1.540540540540540571e+00,-3.080281317295013199e+00
1.541541541541541438e+00,-3.788990098895594016e+00
1.542542542542542527e+00,-3.014682184960657985e+00
1.543543543543543617e+00,-3.499715221066897808e+00
1.544544544544544484e+00,-2.734714434409830197e+00
1.545545545545545574e+00,-4.164308918791013170e+00
1.546546546546546441e+00,-3.299228679473715786e+00
1.547547547547547531e+00,-4.003568389790452819e+00
1.548548548548548620e+00,-2.730952419399637066e+00
1.549549549549549710e+00,-3.855608822159354521e+00
1.550550550550550577e+00,-3.880094193833438787e+00
1.551551551551551444e+00,-3.512336643175819617e+00
1.552552552552552534e+00,-3.783822293451862162e+00
1.553553553553553623e+00,-3.651051813614740738e+00
1.554554554554554713e+00,-4.114039385686590222e+00
1.555555555555555580e+00,-3.604208601424754743e+00
1.556556556556556448e+00,-3.649900708384461900e+00
1.557557557557557537e+00,-3.115925976561114030e+00
1.558558558558558627e+00,-3.554021796550768553e+00
